fips,x,y
38013,-102.54602,48.77259
38015,-100.50618,46.98044
38017,-97.23637,46.93462
38019,-98.47533,48.77194
38021,-98.50566,46.10873
38023,-103.49424,48.81790
38025,-102.65240,47.40149
38027,-98.91143,47.71739
38029,-100.24664,46.28775
38031,-98.88310,47.45726
38033,-103.82814,46.93540
38035,-97.45962,47.93355
38037,-101.54799,46.36218
38039,-98.24273,47.45657
38041,-102.48675,46.41673
38043,-99.76082,46.97953
38045,-98.53565,46.45683
38047,-99.47697,46.45769
38049,-100.62579,48.24100
38051,-99.44156,46.11154
38053,-103.34289,47.73804
38055,-101.03717,47.50272
38057,-101.71335,47.27762
38059,-101.18986,46.63382
38061,-102.37510,48.14940
38063,-98.20381,47.93393
38065,-101.35460,47.13914
38067,-97.55066,48.77146
38069,-100.04246,48.19621
38071,-98.74624,48.22943
38073,-97.65719,46.45637
38075,-101.75907,48.72863
38077,-96.93965,46.28333
38079,-99.85439,48.77204
38081,-97.63348,46.10918
38083,-100.35307,47.58116
38085,-100.89772,46.18640
38087,-103.48531,46.45423
38089,-102.66398,46.82020
38091,-97.72958,47.45570
38093,-98.94293,46.97617
38095,-99.23169,48.68545
38097,-97.16415,47.45497
38099,-97.72381,48.36869
38101,-101.46813,48.32756
38103,-99.64936,47.58745
38105,-103.43727,48.29520
39001,-83.47927,38.82573
39003,-84.13855,40.78177
39005,-82.26744,40.81125
39007,-80.76456,41.91382
39009,-82.07078,39.36588
39011,-84.22455,40.52084
39013,-80.98669,40.01123
39015,-83.85493,38.94689
39017,-84.57749,39.44163
39019,-81.09194,40.57703
39021,-83.76428,40.14123
39023,-83.79717,39.90583
39025,-84.16962,39.02062
39027,-83.79123,39.39629
39029,-80.80310,40.75518
39031,-81.90552,40.30559
39033,-82.91864,40.85038
39035,-81.72993,41.69256
39037,-84.61937,40.13509
39039,-84.51562,41.29653
39041,-82.99971,40.28565
39043,-82.52319,41.49187
39045,-82.61615,39.74784
39047,-83.44007,39.54718
39049,-83.01320,39.96915
39051,-84.13183,41.60264
39053,-82.38916,38.80888
39055,-81.19690,41.53120
39057,-83.88040,39.70032
39059,-81.47698,40.03053
39061,-84.55762,39.16680
39063,-83.65047,40.99365
39065,-83.64986,40.66164
39067,-81.10512,40.29794
39069,-84.05536,41.32674
39071,-83.60994,39.19876
39073,-82.44969,39.51177
39075,-81.92264,40.55585
39077,-82.58802,41.14205
39079,-82.61739,39.02732
39081,-80.74219,40.37726
39083,-82.41433,40.40608
39085,-81.25133,41.92141
39087,-82.55762,38.62674
39089,-82.47736,40.09484
39091,-83.76945,40.38458
39093,-82.15878,41.47315
39095,-83.49660,41.68699
39097,-83.39898,39.90325
39099,-80.76042,41.01706
39101,-83.18829,40.56952
39103,-81.92850,41.13272
39105,-82.05691,39.03968
39107,-84.62900,40.53989
39109,-84.23250,40.03819
39111,-81.05666,39.70484
39113,-84.29145,39.75042
39115,-81.81102,39.61044
39117,-82.80062,40.53135
39119,-81.96252,39.96122
39121,-81.50713,39.76807
39123,-82.95463,41.64020
39125,-84.57268,41.12136
39127,-82.22276,39.74018
39129,-83.04598,39.64047
39131,-83.08868,39.07284
39133,-81.19746,41.16805
39135,-84.64811,39.74245
39137,-84.11142,41.01348
39139,-82.55246,40.77299
39141,-83.06503,39.34210
39143,-83.13088,41.37629
39145,-82.96187,38.79478
39147,-83.12788,41.12464
39149,-84.21929,40.33475
39151,-81.36747,40.81212
39153,-81.53970,41.12898
39155,-80.76124,41.31711
39157,-81.48954,40.44058
39159,-83.39608,40.30685
39161,-84.57134,40.83632
39163,-82.51529,39.21064
39165,-84.16552,39.42230
39167,-81.51580,39.43111
39169,-81.88715,40.82923
39171,-84.59300,41.56599
39173,-83.64972,41.39264
39175,-83.31395,40.84033
40001,-94.66229,35.90015
40003,-98.32525,36.73044
40005,-95.96213,34.41870
40007,-100.47887,36.75112
40009,-99.68249,35.27014
40011,-98.41949,35.85790
40013,-96.24537,33.92190
40015,-98.35469,35.20298
40017,-97.98884,35.52495
40019,-97.24800,34.28889
40021,-95.04307,35.90015
40023,-95.54734,34.01011
40025,-102.51695,36.75053
40027,-97.29107,35.15270
40029,-96.30208,34.59288
40031,-98.48403,34.63099
40033,-98.37443,34.28476
40035,-95.21553,36.75479
40037,-96.32460,35.90151
40039,-99.00454,35.63870
40041,-94.80504,36.41563
40043,-99.00859,35.98809
40045,-99.79813,36.21820
40047,-97.78282,36.37915
40049,-97.24764,34.68088
40051,-97.88179,35.03074
40053,-97.78623,36.79606
40055,-99.51431,34.92062
40057,-99.86022,34.76868
40059,-99.64943,36.79718
40061,-95.13264,35.25807
40063,-96.28966,35.02823
40065,-99.37489,34.59845
40067,-97.84014,34.07032
40069,-96.67026,34.31026
40071,-97.10741,36.79637
40073,-97.94287,35.94539
40075,-98.90016,34.85928
40077,-95.25267,34.86913
40079,-94.68748,34.94616
40081,-96.88058,35.70251
40083,-97.43914,35.94449
40085,-97.34995,33.89432
40087,-97.53564,35.09619
40089,-94.81523,34.06185
40091,-95.66316,35.34738
40093,-98.53260,36.33418
40095,-96.77643,33.99863
40097,-95.22061,36.29257
40099,-97.11653,34.48367
40101,-95.42028,35.56029
40103,-97.24664,36.38025
40105,-95.62108,36.79878
40107,-96.26448,35.46447
40109,-97.40748,35.55153
40111,-95.95279,35.61687
40113,-96.44716,36.57943
40115,-94.80886,36.83344
40117,-96.77965,36.36213
40119,-96.98824,36.09347
40121,-95.79835,34.94717
40123,-96.66953,34.73509
40125,-96.95952,35.18210
40127,-95.41296,34.41907
40129,-99.68854,35.71755
40131,-95.62386,36.33640
40133,-96.60887,35.16170
40135,-94.75262,35.46505
40137,-97.85088,34.48543
40139,-101.49283,36.74808
40141,-98.93941,34.38075
40143,-96.02991,36.13972
40145,-95.52018,35.96369
40147,-95.90518,36.71147
40149,-98.99406,35.28088
40151,-98.79253,36.69537
40153,-99.28286,36.48847
41001,-117.79830,44.66788
41003,-123.40433,44.49923
41005,-122.24437,45.17369
41007,-123.68149,46.03628
41009,-123.08661,45.95772
41011,-124.10576,43.13843
41013,-120.32212,44.12880
41015,-124.28519,42.47537
41017,-121.40627,44.00225
41019,-122.88909,43.32200
41021,-120.24378,45.43885
41023,-119.01062,44.47838
41025,-119.08042,43.01993
41027,-121.67219,45.49188
41029,-122.75711,42.49946
41031,-121.09411,44.61000
41033,-123.63399,42.38926
41035,-121.81627,42.80481
41037,-120.64652,42.80565
41039,-122.74915,43.86396
41041,-123.87658,44.65990
41043,-122.52582,44.49681
41045,-117.62740,43.22179
41047,-122.80383,44.98429
41049,-119.57516,45.46420
41051,-122.66469,45.58060
41053,-123.42844,44.89702
41055,-120.68568,45.41037
41057,-123.75102,45.41450
41059,-118.63084,45.49845
41061,-118.04620,45.40904
41063,-117.12795,45.53944
41065,-121.25259,45.26305
41067,-123.09848,45.54871
41069,-120.01981,44.68755
41071,-123.23236,45.25437
42001,-77.22602,39.89488
42003,-80.00616,40.43463
42005,-79.45350,40.84808
42007,-80.33359,40.66659
42009,-78.48301,40.02475
42011,-75.92973,40.40759
42013,-78.34841,40.49256
42015,-76.51092,41.77206
42017,-75.13003,40.32863
42019,-79.92621,40.92095
42021,-78.73346,40.48434
42023,-78.20429,41.41429
42025,-75.74918,40.93476
42027,-77.80600,40.97213
42029,-75.70733,39.98343
42031,-79.43765,41.20257
42033,-78.44379,40.98883
42035,-77.62394,41.22082
42037,-76.39786,41.04330
42039,-80.06615,41.66609
42041,-77.31878,40.13643
42043,-76.83721,40.38957
42045,-75.37798,39.93407
42047,-78.75686,41.41506
42049,-80.14066,42.18239
42051,-79.65464,39.93244
42053,-79.23553,41.47539
42055,-77.70664,40.00495
42057,-78.09395,39.94309
42059,-80.22410,39.87065
42061,-78.04852,40.40261
42063,-79.09445,40.63976
42065,-79.00526,41.14077
42067,-77.50338,40.47860
42069,-75.64068,41.40185
42071,-76.23384,40.01858
42073,-80.34185,40.99089
42075,-76.44313,40.37532
42077,-75.58329,40.60305
42079,-75.95411,41.16462
42081,-77.05535,41.33301
42083,-78.57740,41.80541
42085,-80.25944,41.28064
42087,-77.64762,40.60337
42089,-75.29228,41.03339
42091,-75.36287,40.21213
42093,-76.66299,41.02798
42095,-75.39911,40.75269
42097,-76.69002,40.88961
42099,-77.26874,40.40676
42101,-75.14004,40.00192
42103,-75.05213,41.34092
42105,-77.90403,41.73832
42107,-76.15453,40.72268
42109,-77.10610,40.76272
42111,-79.04163,40.00413
42113,-76.50961,41.42924
42115,-75.80098,41.82044
42117,-77.25035,41.77171
42119,-77.04805,40.97818
42121,-79.73889,41.39726
42123,-79.28091,41.81168
42125,-80.23885,40.21545
42127,-75.26132,41.61604
42129,-79.38672,40.36039
42131,-76.00670,41.51415
42133,-76.74310,39.97310
44001,-71.27877,41.70739
44003,-71.56545,41.68256
44005,-71.26682,41.49915
44007,-71.56631,41.87110
44009,-71.61794,41.41951
45001,-82.47344,34.24944
45003,-81.66299,33.53640
45005,-81.36407,32.95133
45007,-82.65856,34.51433
45009,-81.03425,33.23339
45011,-81.42645,33.29252
45013,-80.57838,32.39020
45015,-79.91046,33.16290
45017,-80.78568,33.67349
45019,-79.74176,32.84883
45021,-81.63380,35.01206
45023,-81.16582,34.68199
45025,-80.09591,34.59177
45027,-80.24645,33.68867
45029,-80.65515,32.78955
45031,-79.91265,34.31040
45033,-79.39149,34.42611
45035,-80.42740,33.07675
45037,-81.94727,33.75445
45039,-81.07793,34.37370
45041,-79.75258,34.04157
45043,-79.33324,33.41582
45045,-82.35150,34.84981
45047,-82.07984,34.18234
45049,-81.10284,32.78904
45051,-78.97292,33.93451
45053,-81.01062,32.39324
45055,-80.55643,34.34161
45057,-80.69467,34.76705
45059,-81.98594,34.49401
45061,-80.31746,34.15954
45063,-81.28320,33.92485
45065,-82.23451,33.83570
45067,-79.42299,33.99745
45069,-79.65619,34.55250
45071,-81.62332,34.30232
45073,-83.10667,34.76402
45075,-80.80849,33.44202
45077,-82.69232,34.85307
45079,-80.85016,34.00604
45081,-81.74678,34.00110
45083,-81.98145,34.88641
45085,-80.34148,33.90600
45087,-81.63958,34.67885
45089,-79.74404,33.59821
45091,-81.18834,34.99262
46003,-98.56029,43.71805
46005,-98.27729,44.41449
46007,-101.66870,43.19318
46009,-97.86535,42.96604
46011,-96.79045,44.36991
46013,-98.35089,45.58982
46015,-99.10108,43.71734
46017,-99.22658,44.06533
46019,-103.50736,44.89208
46021,-100.03379,45.76956
46023,-98.47493,43.16865
46025,-97.73423,44.84834
46027,-96.98326,42.89403
46029,-97.18833,44.97753
46031,-101.15557,45.70987
46033,-103.48180,43.66676
46035,-98.14619,43.67461
46037,-97.60372,45.36896
46039,-96.66803,44.76071
46041,-100.90603,45.09680
46043,-98.35267,43.34687
46045,-99.21520,45.41864
46047,-103.52739,43.23961
46049,-99.14530,45.07123
46051,-96.77231,45.15144
46053,-99.24100,43.24858
46055,-101.57814,44.36610
46057,-97.18840,44.67372
46059,-99.00092,44.54620
46061,-97.78648,43.67571
46063,-103.49643,45.57832
46065,-99.91032,44.32311
46067,-97.75579,43.33424
46069,-99.48210,44.54390
46071,-101.63118,43.69199
46073,-98.62911,44.06633
46075,-100.71555,43.93836
46077,-97.49098,44.36991
46079,-97.12935,44.02221
46081,-103.81243,44.37178
46083,-96.75193,43.29200
46085,-99.83793,43.85704
46087,-97.36796,43.67435
46089,-99.22134,45.76651
46091,-97.60338,45.74695
46093,-102.78412,44.58984
46095,-100.72955,43.62365
46097,-97.61043,44.02214
46099,-96.79145,43.67451
46101,-96.67102,44.02218
46102,-102.55558,43.35272
46103,-103.03105,44.09645
46105,-102.47533,45.49276
46107,-99.94808,45.07206
46109,-97.03942,45.61699
46111,-98.09128,44.02285
46115,-98.34973,44.93768
46117,-100.86793,44.47582
46119,-100.14888,44.72296
46121,-100.72102,43.19384
46123,-99.87403,43.38197
46125,-97.16241,43.29100
46127,-96.71368,42.78160
46129,-100.00608,45.42029
46135,-97.39804,42.98387
46137,-101.56810,44.99158
47001,-84.22789,36.10598
47003,-86.45037,35.51060
47005,-88.08347,36.08542
47007,-85.26722,35.56299
47009,-83.90822,35.67375
47011,-84.85243,35.17261
47013,-84.13294,36.38475
47015,-86.05196,35.80856
47017,-88.45569,35.96776
47019,-82.15581,36.30730
47021,-87.08423,36.24853
47023,-88.60132,35.42104
47025,-83.65582,36.46677
47027,-85.53457,36.51501
47029,-83.09428,35.94795
47031,-86.06047,35.49806
47033,-89.18277,35.83560
47035,-84.98288,35.95846
47037,-86.78086,36.18705
47039,-88.11233,35.61490
47041,-85.83873,35.97829
47043,-87.36120,36.14703
47045,-89.42385,36.04664
47047,-89.41400,35.19874
47049,-84.92649,36.35704
47051,-86.08229,35.17540
47053,-88.94503,36.00696
47055,-87.02142,35.22421
47057,-83.54978,36.25064
47059,-82.90734,36.17002
47061,-85.68608,35.37348
47063,-83.27083,36.21332
47065,-85.15358,35.22112
47067,-83.26258,36.49317
47069,-88.98676,35.21383
47071,-88.17705,35.20900
47073,-82.94764,36.41804
47075,-89.27072,35.61056
47077,-88.40058,35.62029
47079,-88.31276,36.31103
47081,-87.47229,35.80014
47083,-87.73245,36.27339
47085,-87.77387,36.02450
47087,-85.66530,36.36745
47089,-83.46584,36.04388
47091,-81.85193,36.43799
47093,-83.89740,35.99010
47095,-89.46366,36.34389
47097,-89.64943,35.74251
47099,-87.39883,35.22867
47101,-87.48645,35.52955
47103,-86.60117,35.18042
47105,-84.28851,35.75684
47107,-84.61778,35.44282
47109,-88.57792,35.19014
47111,-86.01424,36.52664
47113,-88.84209,35.61157
47115,-85.62502,35.15114
47117,-86.77932,35.48164
47119,-87.08116,35.62937
47121,-84.80139,35.52038
47123,-84.21575,35.43827
47125,-87.36997,36.47750
47127,-86.36084,35.26758
47129,-84.66525,36.14259
47131,-89.17715,36.35470
47133,-85.30891,36.34159
47135,-87.85860,35.63217
47137,-85.15167,36.51606
47139,-84.51061,35.13696
47141,-85.45753,36.14193
47143,-84.91471,35.61737
47145,-84.54547,35.84666
47147,-86.88175,36.50125
47149,-86.39199,35.85944
47151,-84.51122,36.38348
47153,-85.36865,35.35725
47155,-83.51311,35.80251
47157,-89.86571,35.20148
47159,-85.97348,36.25402
47161,-87.83216,36.50414
47163,-82.31150,36.50415
47165,-86.47276,36.44831
47167,-89.76055,35.51147
47169,-86.13904,36.39159
47171,-82.47552,36.10707
47173,-83.83118,36.29891
47175,-85.45374,35.67770
47177,-85.79551,35.67813
47179,-82.48813,36.27133
47181,-87.78054,35.24699
47183,-88.74029,36.28235
47185,-85.45458,35.93636
47187,-86.91514,35.87434
47189,-86.32336,36.15692
48001,-95.68939,31.79427
48003,-102.63791,32.30524
48005,-94.63563,31.27652
48007,-97.04607,28.06146
48009,-98.68830,33.61319
48011,-101.35716,34.96419
48013,-98.52083,28.93255
48015,-96.27420,29.84927
48017,-102.82958,34.06814
48019,-99.20244,29.73002
48021,-97.32443,30.10316
48023,-99.21366,33.61343
48025,-97.70993,28.42466
48027,-97.50853,31.03635
48029,-98.47195,29.43838
48031,-98.40717,30.21979
48033,-101.43224,32.74435
48035,-97.64797,31.89753
48037,-94.39487,33.47649
48039,-95.45600,29.18214
48041,-96.38087,30.65209
48043,-103.08354,29.81839
48045,-101.20851,34.53118
48047,-98.20204,27.02319
48049,-98.95772,31.76542
48051,-96.63689,30.51317
48053,-98.18899,30.73048
48055,-97.62644,29.85186
48057,-96.58549,28.37667
48059,-99.37395,32.29683
48061,-97.48545,26.12485
48063,-94.99343,32.99004
48065,-101.35454,35.40450
48067,-94.34830,33.10031
48069,-102.26181,34.53049
48071,-94.63838,29.69299
48073,-95.18328,31.78185
48075,-100.20672,34.53075
48077,-98.20074,33.80971
48079,-102.82850,33.60738
48081,-100.52961,31.89024
48083,-99.46114,31.74548
48085,-96.56758,33.19448
48087,-100.27012,34.96476
48089,-96.52354,29.60451
48091,-98.28934,29.81626
48093,-98.60114,31.97289
48095,-99.85769,31.33383
48097,-97.21443,33.68607
48099,-97.80118,31.39456
48101,-100.28291,34.07432
48103,-102.54031,31.36925
48105,-101.37082,30.68702
48107,-101.30000,33.61676
48109,-104.49679,31.33211
48111,-102.60218,36.27770
48113,-96.77734,32.76740
48115,-101.94783,32.74082
48117,-102.60509,34.96722
48119,-95.72456,33.35689
48121,-97.11555,33.20895
48123,-97.30641,29.09880
48125,-100.77893,33.61822
48127,-99.75489,28.42296
48129,-100.81413,34.96705
48131,-98.51746,27.65993
48133,-98.79817,32.29683
48135,-102.54291,31.87075
48137,-100.34828,29.95722
48139,-96.76229,32.30101
48141,-106.17180,31.69518
48143,-98.22805,32.21512
48145,-96.93904,31.25327
48147,-96.11934,33.61330
48149,-96.91136,29.89594
48151,-100.40234,32.74500
48153,-101.30302,34.07278
48155,-99.76165,33.98797
48157,-95.74560,29.52543
48159,-95.21645,33.17596
48161,-96.15770,31.71298
48163,-99.10750,28.86610
48165,-102.63512,32.73980
48167,-94.88452,29.33035
48169,-101.29804,33.17959
48171,-98.94559,30.31717
48173,-101.52081,31.86794
48175,-97.46815,28.65717
48177,-97.50264,29.44849
48179,-100.81244,35.40174
48181,-96.66196,33.67873
48183,-94.84442,32.51340
48185,-95.99184,30.54452
48187,-97.96465,29.61180
48189,-101.82633,34.06948
48191,-100.68063,34.53071
48193,-98.09869,31.71678
48195,-101.35461,36.27741
48197,-99.73651,34.31497
48199,-94.38683,30.31207
48201,-95.38597,29.83394
48203,-94.37245,32.55980
48205,-102.60192,35.85218
48207,-99.73064,33.17793
48209,-98.02153,30.05469
48211,-100.27070,35.83928
48213,-95.81855,32.18243
48215,-98.18606,26.40894
48217,-97.12114,31.98707
48219,-102.34292,33.60719
48221,-97.81678,32.39610
48223,-95.58517,33.17040
48225,-95.43497,31.25926
48227,-101.43545,32.30755
48229,-105.42298,31.31598
48231,-96.07948,33.12325
48233,-101.35456,35.84175
48235,-100.98117,31.30441
48237,-98.17052,33.23422
48239,-96.56178,28.96898
48241,-93.99846,30.69956
48243,-104.15835,30.75872
48245,-94.12073,29.84672
48247,-98.71054,27.07179
48249,-98.08727,27.65868
48251,-97.35095,32.34447
48253,-99.87886,32.74022
48255,-97.90078,28.94629
48257,-96.29911,32.59806
48259,-98.67402,29.92569
48261,-97.65126,26.94084
48263,-100.77806,33.17972
48265,-99.30548,30.03881
48267,-99.71024,30.49870
48269,-100.25581,33.61636
48271,-100.41047,29.35412
48273,-97.64757,27.42224
48275,-99.73372,33.61541
48277,-95.58316,33.66069
48279,-102.35173,34.06948
48281,-98.28289,31.24655
48283,-99.09790,28.33813
48285,-96.88977,29.34897
48287,-96.88855,30.29471
48289,-95.99665,31.31389
48291,-94.86440,30.18875
48293,-96.55227,31.51753
48295,-100.27324,36.27774
48297,-98.14121,28.42155
48299,-98.68906,30.70416
48301,-103.56778,31.82537
48303,-101.82054,33.61076
48305,-101.81665,33.17363
48307,-99.34670,31.21671
48309,-97.20213,31.55379
48311,-98.56776,28.35275
48313,-95.94746,30.95870
48315,-94.36396,32.78436
48317,-101.95143,32.30613
48319,-99.22387,30.71820
48321,-95.91940,28.75577
48323,-100.28036,28.64165
48325,-99.10869,29.38658
48327,-99.80041,30.89927
48329,-102.03168,31.86890
48331,-96.97609,30.78421
48333,-98.65189,31.47717
48335,-100.92121,32.30682
48337,-97.73201,33.71228
48339,-95.51470,30.32922
48341,-101.89293,35.84276
48343,-94.73421,33.12251
48345,-100.77981,34.07487
48347,-94.59322,31.53416
48349,-96.47545,32.06264
48351,-93.74483,30.71475
48353,-100.40634,32.30315
48355,-97.48054,27.77702
48357,-100.81582,36.27827
48359,-102.60375,35.40535
48361,-93.87480,30.05465
48363,-98.31873,32.75936
48365,-94.31144,32.18338
48367,-97.80464,32.77913
48369,-102.78433,34.53017
48371,-102.65720,30.71181
48373,-94.89664,30.81759
48375,-101.89432,35.40063
48377,-104.23790,29.94386
48379,-95.80131,32.84581
48381,-101.89671,34.96399
48383,-101.52304,31.36497
48385,-99.81264,29.85290
48387,-95.02827,33.63982
48389,-103.64865,31.38331
48391,-97.15397,28.30772
48393,-100.81353,35.83820
48395,-96.51293,31.02679
48397,-96.40768,32.89776
48399,-99.97671,31.83084
48401,-94.78732,32.12561
48403,-93.84608,31.37313
48405,-94.17465,31.37628
48407,-95.17824,30.61222
48409,-97.50160,28.00014
48411,-98.83049,31.20521
48413,-100.53902,30.89761
48415,-100.91662,32.74804
48417,-99.35398,32.73601
48419,-94.12707,31.77463
48421,-101.89341,36.27741
48423,-95.24605,32.41128
48425,-97.78487,32.20244
48427,-98.78590,26.51049
48429,-98.83598,32.73601
48431,-101.04515,31.82168
48433,-100.25343,33.17887
48435,-100.53854,30.49952
48437,-101.73502,34.53230
48439,-97.29168,32.77018
48441,-99.89012,32.30214
48443,-102.16279,30.21870
48445,-102.33529,33.17449
48447,-99.21230,33.17766
48449,-94.96893,33.19041
48451,-100.40230,31.39571
48453,-97.77788,30.32669
48455,-95.12386,31.10515
48457,-94.38723,30.79266
48459,-94.92737,32.71137
48461,-102.04426,31.36496
48463,-99.76222,29.35766
48465,-101.04926,29.76307
48467,-95.83509,32.59668
48469,-96.93676,28.79501
48471,-95.59303,30.78157
48473,-95.99928,29.98689
48475,-103.12863,31.45944
48477,-96.42938,30.22206
48479,-99.28638,27.73206
48481,-96.22127,29.29850
48483,-100.26962,35.39904
48485,-98.68833,34.02230
48487,-99.21423,34.14687
48489,-97.59100,26.45530
48491,-97.63518,30.65365
48493,-98.08856,29.16201
48495,-103.06272,31.87075
48497,-97.65548,33.21210
48499,-95.39730,32.77732
48501,-102.82788,33.17273
48503,-98.68828,33.17478
48505,-99.17172,26.94580
48507,-99.76231,28.86727
49001,-113.20651,38.36070
49003,-112.97348,41.50070
49005,-111.73186,41.68409
49007,-110.60214,39.64069
49009,-109.69759,40.83232
49011,-112.09046,40.96106
49013,-110.43664,40.32113
49015,-110.70865,39.10213
49017,-111.49861,37.84487
49019,-109.57448,39.00041
49021,-113.31354,37.81200
49023,-112.88228,39.66329
49025,-111.88476,37.27304
49027,-113.03148,39.06236
49029,-111.65089,41.07695
49031,-112.09280,38.32899
49033,-111.23820,41.57316
49035,-111.90305,40.66779
49037,-109.74493,37.74931
49039,-111.52419,39.42291
49041,-111.76351,38.77298
49043,-110.75567,40.90009
49045,-113.11276,40.49035
49047,-109.51379,40.16152
49049,-111.69104,40.17708
49051,-111.13413,40.29504
49053,-113.47644,37.30925
49055,-110.90575,38.32997
49057,-111.89464,41.25554
50001,-73.07783,44.02838
50003,-73.13639,43.02699
50005,-72.10836,44.46320
50007,-73.05286,44.44195
50009,-71.73458,44.68091
50011,-72.87446,44.82424
50013,-73.29296,44.78861
50015,-72.63511,44.60040
50017,-72.43990,43.99613
50019,-72.25727,44.77542
50021,-73.02844,43.57492
50023,-72.61360,44.26193
50025,-72.73425,42.99453
50027,-72.54885,43.59218
51001,-75.83489,37.73814
51003,-78.56190,38.00110
51005,-80.10695,37.77849
51007,-78.04219,37.34513
51009,-79.16320,37.59998
51011,-78.79388,37.37766
51013,-77.10773,38.88084
51015,-79.30667,38.17964
51017,-79.73519,38.05537
51019,-79.56554,37.31202
51021,-81.07769,37.12741
51023,-79.75669,37.55558
51025,-77.84177,36.78402
51027,-82.06171,37.28813
51029,-78.55875,37.56336
51031,-79.09644,37.22787
51033,-77.36789,38.01443
51035,-80.74288,36.74535
51036,-77.08310,37.35668
51037,-78.60467,36.97345
51041,-77.62962,37.39049
51043,-77.97039,39.12198
51045,-80.18875,37.48823
51047,-78.00062,38.50375
51049,-78.22210,37.52546
51051,-82.36073,37.13102
51053,-77.64623,37.07240
51057,-76.96222,37.94495
51059,-77.32361,38.83115
51061,-77.81563,38.71173
51063,-80.40984,36.91528
51065,-78.27215,37.84824
51067,-79.86322,37.00694
51069,-78.22335,39.23706
51071,-80.66817,37.31458
51073,-76.57003,37.41814
51075,-77.96664,37.73433
51077,-81.23654,36.68238
51079,-78.47947,38.32980
51081,-77.57297,36.72157
51083,-78.91801,36.80143
51085,-77.55271,37.77271
51087,-77.30304,37.53116
51089,-79.98641,36.69900
51091,-79.51777,38.38587
51093,-76.68604,36.89919
51095,-76.80439,37.31039
51097,-76.85669,37.70177
51099,-77.18055,38.27107
51101,-77.11864,37.71390
51103,-76.47485,37.71300
51105,-82.97952,36.74339
51107,-77.66452,39.08548
51109,-77.93405,37.94114
51111,-78.24453,36.94905
51113,-78.27884,38.42870
51115,-76.27207,37.41078
51117,-78.33354,36.71572
51119,-76.62311,37.64429
51121,-80.37441,37.17516
51125,-78.90430,37.79142
51127,-76.98833,37.50221
51131,-75.92583,37.27283
51133,-76.37165,37.85230
51135,-78.06950,37.13911
51137,-77.99011,38.25552
51139,-78.48492,38.62211
51141,-80.27233,36.70731
51143,-79.39529,36.84013
51145,-77.88693,37.55316
51147,-78.45888,37.23818
51149,-77.24973,37.15673
51153,-77.44455,38.72179
51155,-80.72841,37.06180
51157,-78.12837,38.69360
51159,-76.73363,37.95062
51161,-80.15122,37.26576
51163,-79.44128,37.80942
51165,-78.94050,38.52822
51167,-82.07484,36.92561
51169,-82.58287,36.73945
51171,-78.58692,38.85379
51173,-81.51250,36.82600
51175,-77.09663,36.77007
51177,-77.65591,38.18596
51179,-77.47645,38.41734
51181,-76.89678,37.09664
51183,-77.28981,36.91001
51185,-81.60569,37.13551
51187,-78.19726,38.89681
51191,-81.95559,36.76169
51193,-76.73720,38.12188
51195,-82.63029,37.00080
51197,-81.05833,36.91564
51199,-76.28779,37.23600
51510,-77.09026,38.81507
51520,-82.11600,36.63618
51530,-79.35639,37.72892
51540,-78.47775,38.04002
51550,-76.27624,36.70721
51570,-77.39894,37.26582
51580,-79.98866,37.78088
51590,-79.41568,36.59257
51595,-77.53493,36.69644
51600,-77.30203,38.85214
51610,-77.17874,38.88620
51620,-76.93262,36.67746
51630,-77.48574,38.29807
51640,-80.92751,36.66004
51650,-76.30397,37.02308
51660,-78.87002,38.43981
51670,-77.29456,37.28765
51678,-79.44395,37.78000
51680,-79.18567,37.40098
51683,-77.48216,38.74381
51685,-77.43639,38.77100
51690,-79.87082,36.67907
51700,-76.52911,37.07571
51710,-76.25731,36.93065
51720,-82.63550,36.92994
51730,-77.39063,37.20517
51735,-76.27364,37.14708
51740,-76.37472,36.86893
51750,-80.56292,37.12028
51760,-77.46133,37.52479
51770,-79.96040,37.27493
51775,-80.07053,37.28823
51790,-79.06295,38.16012
51800,-76.61114,36.74629
51810,-76.05093,36.79530
51820,-78.90518,38.06559
51830,-76.69444,37.27866
51840,-78.17340,39.16795
53001,-118.47090,46.99818
53003,-117.18765,46.22859
53005,-119.57058,46.28188
53007,-120.54396,47.90579
53009,-123.90058,48.18285
53011,-122.51830,45.80014
53013,-117.92721,46.31105
53015,-122.61481,46.11924
53017,-119.74894,47.68496
53019,-118.52384,48.41464
53021,-118.94260,46.46573
53023,-117.54748,46.35128
53025,-119.49193,47.29596
53027,-123.88189,47.16172
53029,-122.52125,48.12185
53031,-122.79386,47.94382
53033,-121.95943,47.43252
53035,-122.60792,47.68741
53037,-120.66257,47.16716
53039,-120.77746,45.82565
53041,-122.38367,46.58916
53043,-118.39971,47.60902
53045,-123.15635,47.34504
53047,-119.73828,48.47041
53049,-123.74622,46.51518
53051,-117.26812,48.52327
53053,-122.03935,47.06611
53055,-122.98655,48.55778
53057,-121.90590,48.47685
53059,-121.92955,45.96935
53061,-121.74691,48.03721
53063,-117.43046,47.65336
53065,-117.84745,48.39660
53067,-122.89880,46.97811
53069,-123.34307,46.26517
53071,-118.50423,46.30329
53073,-121.84778,48.81416
53075,-117.52145,46.83872
53077,-120.64857,46.56455
54001,-80.02729,39.12525
54003,-78.02718,39.44257
54005,-81.71432,37.99716
